Time;Heigth lance;Rate O2;H2;O2;CO;CO2;N2;Ar;V gas;T gas;C calculated;C sublance;Ignition;DecompressionOffGasEvent;QOxygen;POxygen;TOxygen;DeltaPOxygen;QNitrogenLanceWindow;QNitrogenBoiler;RB5;RB6;RB7;RB8;RB9;RB10;RB11;RB12;NeuralC
19.10.2012 15:12:01;328;1201,35961914063;0,89;0,25;12,03;33,67;52,46;0,69;374256,796875;59;2,86235224623839;0;0;-1662;1199,81964111328;18,5874576568604;15,5074844360352;675,328857421875;3227;6319;0;0;311;4008;3980;3967;1504;0;0,0532469483825622
19.10.2012 15:12:02;328;1193,89599609375;0,85;0,25;11,7;33,81;52,69;0,69;375887,4375;59;2,86115811441363;0;0;-1669;1194,15417480469;18,5874576568604;15,5074844360352;668,963287353516;3202;6297;0;0;311;4008;3980;3967;1504;0;0,0535289187944301
19.10.2012 15:12:03;328;1205,45843505859;0,8;0,25;11,26;33,96;53,03;0,69;374547,796875;59;2,86004359223513;0;0;-1676;1208,01770019531;18,5874576568604;15,5074844360352;684,587860107422;3178;6273;0;0;311;4008;3980;3967;1504;0;0,0538296425770192
19.10.2012 15:12:04;328;1202,64184570313;0,76;0,26;10,86;34,33;53,1;0,7;375638,28125;59;2,85890632006593;0;0;-1679;1200,3359375;18,5874576568604;15,5074844360352;675,907562255859;3194;6289;0;0;311;4008;3980;3967;1504;0;0,0540389906930437
19.10.2012 15:12:05;328;1203,15844726563;0,73;0,26;10,76;34,58;52,97;0,7;375386,671875;59;2,85771488721874;0;0;-1686;1203,92785644531;18,5874576568604;15,5074844360352;679,958374023438;3197;6294;0;0;311;4008;3980;3967;1504;0;0,054170545658136
19.10.2012 15:12:06;328;1201,61236572266;0,69;0,29;10,51;35,26;52,55;0,7;374078,09375;59;2,8566712484157;0;0;-1688;1200,84466552734;18,5874576568604;15,5074844360352;676,486236572266;3203;6304;0;0;311;4008;3980;3967;1504;0;0,054236725709673
19.10.2012 15:12:07;328;1193,37927246094;0,69;0,28;10,81;35,39;52,13;0,69;374185,078125;59;2,85557156238203;0;0;-1697;1193,37927246094;18,5874576568604;15,5074844360352;668,095245361328;3199;6302;0;0;311;4008;3980;3967;1504;0;0,0543244135463298
19.10.2012 15:12:08;328;1187,15625;0,67;0,31;10,63;35,74;51,95;0,69;374434,46875;59;2,85451537381775;0;0;-2147483648;1187,15625;18,5874576568604;15,5074844360352;661,440338134766;3250;6352;0;0;311;4008;3980;3967;1504;0;0,0544555199909057
19.10.2012 15:12:09;328;1192,513671875;0,63;0,32;10,54;35,67;52,15;0,69;375338,03125;59;2,8534046502028;0;0;-2147483648;1192,33709716797;18,5874576568604;15,5074844360352;673,014099121094;3331;6434;0;0;311;4008;3980;3967;1504;0;0,0545945484195371
19.10.2012 15:12:10;328;1206,22888183594;0,63;0,35;10,17;35,88;52,28;0,69;375690,1875;59;2,85263037678219;0;0;-2147483648;1205,4599609375;18,5874576568604;15,5074844360352;681,694427490234;3286;6390;0;0;311;4008;3980;3967;1504;0;0,0545539816035361
19.10.2012 15:12:11;328;1207,50775146484;0,63;0,39;9,92;36,04;52,32;0,7;375040,375;60;2,85155201439397;0;0;-1697;1207,25268554688;18,5874576568604;15,5074844360352;683,719848632813;3277;6383;0;0;311;4008;3980;3967;1504;0;0,0543471024168553
19.10.2012 15:12:12;328;1202,13012695313;0,62;0,37;9,95;35,86;52,51;0,7;376070,15625;60;2,85080244037671;0;0;-2147483648;1200,33093261719;18,5932445526123;15,5074844360352;675,907562255859;3299;6404;0;0;311;4008;3980;3967;1504;0;0,0542721555277672
19.10.2012 15:12:13;328;1195,70288085938;0,6;0,36;10,08;35,59;52,67;0,7;373969,84375;60;2,84978886545838;0;0;-1694;1194,67065429688;18,5874576568604;15,5074844360352;669,5419921875;3306;6408;0;0;311;4008;3980;3967;1504;0;0,0542162488789835
19.10.2012 15:12:14;324;1188,45910644531;0,6;0,34;10,37;35,32;52,67;0,7;373876,015625;60;2,84879246485718;0;0;-1692;1186,37955729167;18,5874576568604;15,5074844360352;660,282958984375;3295;6396;0;0;311;4008;3980;3967;1504;0;0,054164870058232
19.10.2012 15:12:15;310;1182,46069335938;0,64;0,32;10,76;35,04;52,54;0,69;375044,46875;60;2,84778183298938;0;0;-1691;1178,55737304688;18,5874576568604;15,5074844360352;651,602661132813;3312;6412;0;0;311;4008;3980;3967;1504;0;0,0541009191678997
19.10.2012 15:12:16;308;1191,03997802734;0,64;0,33;10,81;34,95;52,59;0,69;375293,4375;60;2,8467808019273;0;0;-1691;1194,66357421875;18,5874576568604;15,5074844360352;669,5419921875;3289;6389;0;0;311;4008;3980;3967;1504;0;0,0541191890073626
19.10.2012 15:12:17;308;1203,15783691406;0,68;0,32;10,72;34,45;53,12;0,71;375435,140625;60;2,84584424308426;0;0;-1696;1203,15783691406;18,5874576568604;15,5074844360352;679,09033203125;3255;6356;0;0;311;4008;3980;3967;1504;0;0,0541827080312954
19.10.2012 15:12:18;308;1191,05114746094;0,65;0,29;10,79;34,44;53,13;0,7;374579,640625;60;2,84485631182892;0;0;-1696;1191,05114746094;18,5874576568604;15,5074844360352;665,491149902344;3276;6378;0;0;311;4008;3980;3967;1504;0;0,0541864745035393
19.10.2012 15:12:19;307;1203,13922119141;0,65;0,3;10,38;34,98;52,99;0,7;374546,484375;60;2,84392770920878;0;0;-2147483648;1203,13922119141;18,5874576568604;15,5074844360352;681,983764648438;3299;6400;0;0;311;4008;3980;3967;1504;0;0,0542895571527523
19.10.2012 15:12:20;294;1211,58642578125;0,64;0,3;9,69;35,14;53,52;0,7;375772,34375;60;2,84294669267697;0;0;-1694;1209,79913330078;18,5874576568604;15,5074844360352;686,61328125;3315;6415;0;0;311;4008;3980;3967;1504;0;0,0543119830881239
19.10.2012 15:12:21;289;1199,04766845703;0,58;0,33;9,41;35,2;53,77;0,71;376011,453125;60;2,84202810140865;0;0;-2147483648;1196,98944091797;18,5874576568604;15,5074844360352;672,146087646484;3292;6392;0;0;311;4008;3980;3967;1504;0;0,0543679354199053
19.10.2012 15:12:22;289;1191,30877685547;0,63;0,32;9,52;35,04;53,8;0,7;375946,125;60;2,84111737598405;0;0;-2147483648;1192,34045410156;18,5874576568604;15,5074844360352;666,937866210938;3261;6356;0;0;311;4008;3980;3967;1504;0;0,0544298017701495
19.10.2012 15:12:23;289;1193,71820068359;0,63;0,32;9,86;35,03;53,47;0,69;376032,34375;60;2,84021228663324;0;0;-2147483648;1193,97491455078;18,5874576568604;15,5074844360352;668,963287353516;3268;6360;0;0;311;4008;3980;3967;1504;0;0,0545217345999298
19.10.2012 15:12:24;289;1200,07800292969;0,7;0,33;10,38;34,56;53,33;0,71;376011,953125;60;2,83925408354344;0;0;-1687;1199,05078125;18,5874576568604;15,5074844360352;674,460815429688;3279;6372;0;0;311;4008;3980;3967;1504;0;0,0545926587861603
19.10.2012 15:12:25;289;1191,82775878906;0,75;0,31;10,55;33,81;53,87;0,71;374886,140625;60;2,83835245674915;0;0;-1685;1190,53332519531;18,5874576568604;15,5074844360352;664,912475585938;3237;6330;0;0;311;4008;3980;3967;1504;0;0,0547203661544228
19.10.2012 15:12:26;289;1196,21453857422;0,76;0,29;10,34;34,05;53,87;0,7;375349;60;2,83739298057611;0;0;-1686;1198,27874755859;18,5874576568604;15,5074844360352;673,592803955078;3282;6378;0;0;311;4008;3980;3967;1504;0;0,0549344631511224
19.10.2012 15:12:27;289;1202,90270996094;0,76;0,31;10,26;34,7;53,27;0,7;375339,703125;60;2,83643007712013;0;0;-2147483648;1202,90270996094;18,5874576568604;15,5074844360352;678,800994873047;3310;6407;0;0;311;4008;3980;3967;1504;0;0,0551355019067146
19.10.2012 15:12:28;289;1189,99884033203;0,71;0,35;9,75;35,06;53,45;0,7;374345,421875;60;2,83552274122822;0;0;-1687;1189,99884033203;18,5874576568604;15,5074844360352;663,176391601563;3288;6385;0;0;311;4008;3980;3967;1504;0;0,0552602614592749
19.10.2012 15:12:29;289;1185,07458496094;0,73;0,32;9,69;34,74;53,82;0,71;376470,34375;60,5;2,83456409485185;0;0;-1687;1185,07458496094;18,5874576568604;15,5074844360352;659,704284667969;3249;6347;0;0;311;4008;3980;3967;1504;0;0,0553430316067348
19.10.2012 15:12:30;281;1192,34045410156;0,77;0,31;9,87;34,65;53,7;0,7;374875,921875;61;2,83366663567699;0;0;-1686;1192,42279052734;18,5874576568604;15,5074844360352;668,095245361328;3311;6407;0;0;311;4008;3980;3967;1504;0;0,0553814562177544
19.10.2012 15:12:31;271;1200,33532714844;0,84;0,29;10,44;34,48;53,26;0,7;376067,796875;61;2,83274336378665;0;0;-1680;1200,33459472656;18,5874576568604;15,5074844360352;675,907531738281;3326;6424;0;0;311;4008;3980;3967;1504;0;0,055431712048255
19.10.2012 15:12:32;271;1189,48046875;0,89;0,29;10,46;34,54;53,11;0,7;376573,25;61;2,83182173226422;0;0;-1684;1185,85009765625;18,5874576568604;15,5074844360352;659,704284667969;3330;6429;0;0;311;4008;3980;3967;1504;0;0,0555297656759757
19.10.2012 15:12:33;271;1180,90863037109;1,01;0,31;10,61;34,08;53,28;0,71;373912,765625;61;2,83092977296291;0;0;-2147483648;1182,46069335938;18,5874576568604;15,5074844360352;655,942810058594;3360;6459;0;0;311;4008;3980;3967;1504;0;0,055698388622632
19.10.2012 15:12:34;271;1198,87030029297;1,08;0,27;12,17;33,48;52,32;0,69;372929,6875;61;2,82994534542593;0;0;-2147483648;1200,41442871094;18,5816707611084;15,5074844360352;676,196899414063;3344;6439;0;0;311;4008;3980;3967;1504;0;0,0559835317614175
19.10.2012 15:12:35;271;1201,95593261719;1,19;0,27;13,16;33,24;51,46;0,68;374787,625;61;2,82899969039351;0;0;-1684;1202,46807861328;18,5816707611084;15,5074844360352;678,511657714844;3338;6431;0;0;311;4008;3980;3967;1504;0;0,0563257722022604
19.10.2012 15:12:36;271;1206,23034667969;1,36;0,27;14,15;33,05;50,5;0,67;375041,609375;61;2,82805615556898;0;0;-1678;1203,74670410156;18,5816707611084;15,5074844360352;679,958343505859;3283;6378;0;0;311;4008;3980;3967;1504;0;0,0567178609696393
19.10.2012 15:12:37;271;1181,77435302734;1,62;0,25;15,41;32,66;49,4;0,66;374430,1875;61;2,82704817642344;0;0;-1681;1181,94934082031;18,5816707611084;15,5074844360352;655,364135742188;3313;6408;0;0;311;4008;3980;3967;1504;0;0,0571719633649138
19.10.2012 15:12:38;271;1186,98492431641;1,8;0,25;16,3;32,51;48,5;0,65;373671,140625;61;2,82600542532472;0;0;-1680;1186,98492431641;18,5874576568604;15,5074844360352;659,993621826172;3325;6423;0;0;311;4008;3980;3967;1504;0;0,0576895006095886
19.10.2012 15:12:39;268;1184,81671142578;1,94;0,25;17,23;32,68;47,27;0,63;372547,640625;61;2,82494562607628;0;0;-1677;1184,64135742188;18,5816707611084;15,5074844360352;659,993621826172;3284;6379;0;0;311;4008;3980;3967;1504;0;0,0582529086556934
19.10.2012 15:12:40;257;1187,16082763672;2,1;0,25;18,33;32,62;46,08;0,62;373366,90625;61;2,8238204349238;0;0;-1677;1187,67974853516;18,5874576568604;15,5074844360352;660,572296142578;3317;6412;0;0;311;4008;3980;3967;1504;0;0,0589340927099095
19.10.2012 15:12:41;257;1194,66967773438;2,28;0,25;19,42;32,24;45,19;0,61;373168,71875;61;2,82260297927939;0;0;-1676;1195,9599609375;18,5874576568604;15,5074844360352;670,988708496094;3309;6408;0;0;311;4008;3980;3967;1504;0;0,0597010193434265
19.10.2012 15:12:42;257;1198,61248779297;2,315;0,23;20,79;32,025;44,05;0,59;372929,96875;61;2,82139582990467;0;0;-1676;1197,06945800781;18,5874576568604;15,5074844360352;672,435424804688;3237;6339;0;0;311;4008;3980;3967;1504;0;0,0605581204574769
19.10.2012 15:12:43;257;1196,29675292969;2,37;0,25;21,16;31,5;44,13;0,6;371601,09375;61;2,82041008143361;0;0;-1677;1198,35772705078;18,5874576568604;15,5074844360352;673,882110595703;3217;6317;0;0;311;4008;3980;3967;1504;0;0,0614912065093099
19.10.2012 15:12:44;257;1199,82141113281;2,44;0,24;21,29;31,19;44,26;0,59;371793,984375;61;2,81939087366252;0;0;-1676;1199,56304931641;18,5816707611084;15,5074844360352;675,039520263672;3226;6327;0;0;311;4008;3980;3967;1504;0;0,0624082228880397
19.10.2012 15:12:45;257;1201,10687255859;2,41;0,23;21,76;30,97;44,05;0,59;371803,421875;61;2,81793521772355;0;0;-1676;1199,38830566406;18,5816707611084;15,5074844360352;675,039520263672;3229;6333;0;0;311;4008;3980;3967;1504;0;0,0632854920920721
19.10.2012 15:12:46;257;1203,41009521484;2,42;0,22;22,49;30,75;43,53;0,58;369825,890625;61;2,8161742865516;0;0;-1677;1204,69390869141;18,5874576568604;15,5074844360352;680,826385498047;3276;6382;0;0;311;4008;3980;3967;1504;0;0,0641620114338084
19.10.2012 15:12:47;257;1211,4072265625;2,38;0,23;22,75;30,84;43,23;0,58;369767,875;61;2,81455874923841;0;0;-2147483648;1211,58642578125;18,5816707611084;15,5074844360352;688,638671875;3260;6366;0;0;311;4008;3980;3967;1504;0;0,0652348187613969
19.10.2012 15:12:48;257;1212,09704589844;2,21;0,22;22,02;31,1;43,85;0,59;372268,890625;61;2,81336220622742;0;0;-1668;1207,06604003906;18,5874576568604;15,5074844360352;683,430480957031;3313;6419;0;0;311;8012;3980;3967;1504;0;0,0660395701048439
19.10.2012 15:12:49;257;1201,62005615234;1,97;0,21;21,19;31,33;44,7;0,6;373202,28125;61;2,81166192455927;0;0;-2147483648;1200,85009765625;18,5874576568604;15,5074844360352;677,06494140625;3258;6364;0;0;311;8012;3980;3967;1504;0;0,0666798605712235
19.10.2012 15:12:50;257;1202,38952636719;1,84;0,21;20,69;31,47;45,18;0,6;371558,854166667;61;2,80978563327338;0;0;-1664;1201,75797526042;18,5797417958577;15,5074844360352;676,872029622396;3252;6356;0;0;311;8012;3980;3967;1504;0;0,0674943390009671
19.10.2012 15:12:51;257;1200,84912109375;1,83;0,21;21,11;31,4;44,84;0,6;371867,578125;62;2,80802946907424;0;0;-1662;1200,85009765625;18,5874576568604;15,5074844360352;676,486206054688;3156;6258;0;0;311;8012;3980;3967;1504;0;0,0679090876458802
19.10.2012 15:12:52;257;1201,26531982422;1,76;0,21;21,57;31,4;44,46;0,6;370734,390625;62;2,80624152542182;0;0;-1655;1200,49560546875;18,5874576568604;15,5074844360352;676,486206054688;3217;6316;0;0;311;8012;3980;3967;1504;0;0,0683670746565348
19.10.2012 15:12:53;257;1196,80572509766;1,64;0,21;21,48;31,4;44,67;0,6;369462,65625;62;2,80436478225489;0;0;-1654;1195,52142333984;18,5816707611084;15,5074844360352;670,699371337891;3254;6354;0;0;311;8012;3980;3967;1504;0;0,0687684834165605
19.10.2012 15:12:54;257;1203,73852539063;1,59;0,21;21,47;31,38;44,74;0,61;370324,135416667;62;2,80246283671996;0;0;-1647;1207,55769856771;18,5835997263591;15,5074844360352;684,202067057292;3264;6363;0;0;311;8012;3980;3967;1504;0;0,0691114587752915
19.10.2012 15:12:55;257;1205,27954101563;1,54;0,21;21,67;31,19;44,8;0,59;371406,6875;62;2,80054039399062;0;0;-1647;1206,6416015625;18,5758838653564;15,5074844360352;674,171508789063;3233;6332;0;0;311;8012;3980;3967;1504;0;0,0693016899347306
19.10.2012 15:12:56;257;1197,84411621094;1,41;0,22;21,26;31,32;45,19;0,6;371533,84375;62;2,79860517053705;0;0;-1641;1197,58636474609;18,5874576568604;15,5074844360352;673,014099121094;3264;6363;0;0;311;8012;3980;3967;1504;0;0,0694204454861094
19.10.2012 15:12:57;257;1200,92669677734;1,38;0,22;20,42;31,61;45,77;0,61;371802,40625;62;2,79666370008193;0;0;-1639;1200,92669677734;18,5758838653564;15,5074844360352;676,775573730469;3282;6381;0;0;311;8012;3980;3967;1504;0;0,0694522612736963
19.10.2012 15:12:58;257;1207,83526611328;1,3;0,21;20,13;31,58;46,16;0,61;371314,328125;62;2,79466491714509;0;0;-1641;1207,83526611328;18,5816707611084;15,5074844360352;684,587860107422;3337;6434;0;0;311;8012;3980;3967;1504;0;0,0693815279133186
19.10.2012 15:12:59;257;1200,59191894531;1,28;0,21;19,58;31,75;46,57;0,61;372247,765625;62;2,79279003748133;0;0;-1642;1200,59191894531;18,5816707611084;15,5074844360352;674,171478271484;3346;6443;0;0;311;8012;3980;3967;1504;0;0,0692648503944517
19.10.2012 15:13:00;257;1201,18280029297;1,25;0,21;19,15;31,98;46,79;0,62;371984,578125;62;2,79080707599623;0;0;-1641;1202,89392089844;18,5874576568604;15,5074844360352;679,379669189453;3302;6400;0;0;311;8012;3980;3967;1504;0;0,0691389965344121
19.10.2012 15:13:01;257;1207,76385498047;1,26;0,21;19,09;32,04;46,77;0,62;371739,640625;62;2,78895461216172;0;0;-1644;1208,52990722656;18,5758838653564;15,5074844360352;685,166564941406;3312;6410;0;0;311;8012;3980;3967;1504;0;0,0689344169189747
19.10.2012 15:13:02;257;1205,53497314453;1,29;0,21;19,47;31,95;46,46;0,62;372229,390625;62;2,78706133253626;0;0;-1645;1204,25067138672;18,5816707611084;15,5074844360352;680,537048339844;3332;6427;0;0;311;8012;3980;3967;1504;0;0,0686737374997384
19.10.2012 15:13:03;257;1194,49438476563;1,35;0,21;20,11;31,87;45,85;0,61;373128,09375;62;2,78518867792906;0;0;-1648;1193,20306396484;18,5816707611084;15,5074844360352;668,095245361328;3257;6351;0;0;311;8012;3980;3967;1504;0;0,0684622150184891
19.10.2012 15:13:04;257;1188,54150390625;1,46;0,21;20,74;31,66;45,32;0,61;373078,6875;62;2,78338460427754;0;0;-1654;1188,28228759766;18,5816707611084;15,5074844360352;662,597717285156;3247;6341;0;0;311;8012;3980;3967;1504;0;0,068358588125722
19.10.2012 15:13:05;257;1199,81536865234;1,56;0,21;21,29;31,6;44,75;0,6;373650,140625;62;2,7815294062721;0;0;-2147483648;1200,09259033203;18,5816707611084;15,5364151000977;675,907531738281;3244;6340;0;0;311;8012;3980;3967;1504;0;0,068370427107068
19.10.2012 15:13:06;257;1202,14984130859;1,61;0,21;21,78;31,64;44,17;0,6;373880,09375;62;2,77966939266257;0;0;-2147483648;1196,8359375;18,5758838653564;15,5364151000977;672,435424804688;3264;6359;0;0;311;8012;3980;3967;1504;0;0,0684481704346692
19.10.2012 15:13:07;257;1195,72424316406;1,66;0,2;21,86;31,68;44,01;0,59;372793,03125;62;2,77774852379953;0;0;-2147483648;1195,72424316406;18,5816707611084;15,5364151000977;670,988677978516;3285;6383;0;0;311;8012;3980;3967;1504;0;0,0684938831343089
19.10.2012 15:13:09;257;1198,03912353516;1,64;0,2;21,68;31,66;44,23;0,59;373472,421875;62;2,77588133318778;0;0;-2147483648;1198,03912353516;18,5816707611084;15,5364151000977;673,5927734375;3272;6372;0;0;311;8012;3980;3967;1504;0;0,0685316392283961
19.10.2012 15:13:10;257;1208,72375488281;1,53;0,21;20,63;31,89;45,13;0,6;373109,6875;62;2,77395723489788;0;0;-2147483648;1208,54516601563;18,5816707611084;15,5364151000977;686,034576416016;3216;6315;0;0;311;8012;3980;3967;1504;0;0,0685071562891506
19.10.2012 15:13:11;257;1203,42999267578;1,45;0,2;19,43;32,13;46,17;0,61;373911,890625;62;2,77215257853648;0;0;-2147483648;1203,42999267578;18,5816707611084;15,5364151000977;677,643615722656;3262;6361;0;0;311;8012;3980;3967;1504;0;0,068390363330667
19.10.2012 15:13:12;257;1200,61236572266;1,51;0,21;19,32;32,1;46,25;0,61;373408,28125;62;2,77030449504598;0;0;-1655;1201,12603759766;18,5816707611084;15,5364151000977;677,064910888672;3293;6392;0;0;311;8012;3980;3967;1504;0;0,0682234540212496
19.10.2012 15:13:13;257;1203,68969726563;1,54;0,21;19,82;32,41;45,42;0,6;372441,375;62;2,76852166672663;0;0;-2147483648;1203,94592285156;18,5816707611084;15,5364151000977;680,247711181641;3334;6436;0;0;311;8012;3980;3967;1504;0;0,0681315814777815
19.10.2012 15:13:14;257;1199,32769775391;1,43;0,22;19,62;33,44;44,69;0,6;374494,0625;62;2,76668432570951;0;0;-1659;1198,81292724609;18,5758838653564;15,5364151000977;674,460815429688;3358;6463;0;0;311;8012;3980;3967;1504;0;0,0681164524678
19.10.2012 15:13:15;257;1193,05560302734;1,41;0,23;19,31;33,86;44,59;0,6;374054,890625;62;2,76484901679722;0;0;-2147483648;1190,55389404297;18,5816707611084;15,5364151000977;665,201812744141;3362;6464;0;0;311;8012;3980;3967;1504;0;0,0681327032735178
19.10.2012 15:13:16;257;1191,15570068359;1,39;0,25;19,07;33,94;44,74;0,6;374157,640625;62;2,76301440659088;0;0;-1659;1193,39813232422;18,5816707611084;15,5364151000977;668,384613037109;3356;6456;0;0;311;8012;3980;3967;1504;0;0,068180268067715
19.10.2012 15:13:17;257;1207,58673095703;1,37;0,28;18,65;34,18;44,91;0,61;374946,65625;62;2,76117989484359;0;0;-2147483648;1209,04705810547;18,5816707611084;15,5364151000977;686,034576416016;3332;6429;0;0;311;8012;3980;3967;1504;0;0,0682353616616429
19.10.2012 15:13:18;257;1211,16802978516;1,43;0,26;19,01;33,94;44,75;0,61;372398,015625;62;2,75934752086694;0;0;-1657;1211,16802978516;18,5758838653564;15,5364151000977;688,638671875;3309;6406;0;0;311;8012;3980;3967;1504;0;0,0682158166407126
19.10.2012 15:13:19;257;1208,87536621094;1,58;0,26;20,34;33,22;44;0,59;372422,453125;63;2,75751691346227;0;0;-1653;1208,87536621094;18,5758838653564;15,5364151000977;682,851806640625;3280;6380;0;0;311;8012;3980;3967;1504;0;0,0681790426792377
19.10.2012 15:13:20;257;1199,14892578125;1,77;0,25;20,79;32,82;43,78;0,59;372029,203125;63;2,75568817599006;0;0;-1649;1199,14892578125;18,5816707611084;15,5364151000977;676,486236572266;3281;6380;0;0;311;8012;3980;3967;1504;0;0,0681547910806863
19.10.2012 15:13:21;257;1207,0146484375;1,97;0,25;20,83;32,56;43,8;0,59;372470,65625;63;2,75435707882776;0;0;-1658;1206,32537841797;18,5758838653564;15,5364151000977;684,298522949219;3262;6363;0;0;311;8012;3980;3967;1504;0;0,0681298618210517
19.10.2012 15:13:22;257;1195,20104980469;2,17;0,25;21,21;32,33;43,46;0,59;374002,3125;63;2,75291708970205;0;0;-2147483648;1193,13189697266;18,5816707611084;15,5364151000977;668,095275878906;3300;6401;0;0;311;8012;3980;3967;1504;0;0,0681112439824313
19.10.2012 15:13:23;257;1184,41058349609;2,55;0,25;21,87;31,9;42,85;0,59;372403,53125;63;2,7511464572691;0;0;-1656;1183,89111328125;18,5816707611084;15,5364151000977;657,968200683594;3326;6425;0;0;311;8012;3980;3967;1504;0;0,0680864477143849
19.10.2012 15:13:24;257;1187,52990722656;2,81;0,24;22,82;31,55;42;0,57;371798,578125;63;2,74926685649672;0;0;-2147483648;1189,86187744141;18,5758838653564;15,5364151000977;664,623138427734;3311;6412;0;0;311;8012;3980;3967;1504;0;0,0681262723639055
19.10.2012 15:13:25;257;1194,50146484375;2,88;0,24;23,21;31,46;41,63;0,57;372522,1875;63;2,74737842019436;0;0;-1655;1204,27789306641;18,5758838653564;15,5364151000977;680,826385498047;3310;6410;0;0;311;8012;3980;3967;1504;0;0,0683606468807707
19.10.2012 15:13:26;257;1206,24798583984;3,05;0,25;23,15;31,13;41,85;0,57;371163,21875;63;2,74558387221587;0;0;-1657;1205,55895996094;18,5758838653564;15,5364151000977;682,273132324219;3356;6406;0;0;311;8012;3980;3967;1504;0;0,0686433540545399
19.10.2012 15:13:27;257;1201,63781738281;3,3;0,25;23,85;30,56;41,48;0,57;371232,364583333;63;2,74365274945402;0;0;-1663;1198,09033203125;18,5835997263591;15,5364151000977;673,592793782552;3419;6374;0;0;311;8012;3980;3967;1504;0;0,0689503100358015
19.10.2012 15:13:28;257;1189,86248779297;3,61;0,23;24,75;30,21;40,65;0,56;371131,28125;63;2,74180777543121;0;0;-2147483648;1188,56750488281;18,5758838653564;15,5364151000977;663,176391601563;3427;6365;0;0;311;8012;3980;3967;1504;0;0,0693250582654278
19.10.2012 15:13:29;257;1192,96716308594;3,74;0,23;25,36;30,1;40,02;0,55;370506,359375;63;2,73981749030902;0;0;-1661;1192,96716308594;18,5758838653564;15,5364151000977;668,095245361328;3381;6348;0;0;311;8012;3980;3967;1504;0;0,0697664485954847
19.10.2012 15:13:30;257;1194,94702148438;4,14;0,22;26,18;29,92;39;0,54;370583,234375;63;2,73791001883238;0;0;-2147483648;1194,77020263672;18,5758838653564;15,5364151000977;670,120666503906;3302;6302;0;0;311;8012;3980;3967;1504;0;0,0702538531450031
19.10.2012 15:13:31;257;1203,25384521484;4,34;0,22;26,83;29,98;38,1;0,53;371381,666666667;63;2,7359610298249;0;0;-1658;1203,25384521484;18,5758838653564;15,5364151000977;680,247711181641;3304;6333;0;0;311;8012;3980;3967;1504;0;0,070772871758389
19.10.2012 15:13:32;257;1204,52032470703;4,31;0,22;26,96;30,19;37,79;0,53;370655,15625;63;2,73390398169388;0;0;-1656;1205,29864501953;18,5758838653564;15,5364151000977;681,983764648438;3259;6306;0;0;311;8012;3980;3967;1504;0;0,071330494369443
19.10.2012 15:13:33;257;1204,02416992188;4,16;0,23;26,78;29,99;38,31;0,53;370175,25;63;2,73179856919739;0;0;-1654;1205,55798339844;18,5758838653564;15,5364151000977;682,273101806641;3293;6345;0;0;311;8012;3980;3967;1504;0;0,0719549529515031
19.10.2012 15:13:34;257;1204,79107666016;3,92;0,25;26,64;29,52;39,14;0,53;369430,640625;63;2,72965262784918;0;0;-1653;1203,51202392578;18,5758838653564;15,5364151000977;679,958374023438;3326;6384;0;0;311;8012;3980;3967;1504;0;0,0724898951369896
19.10.2012 15:13:35;257;1191,92712402344;3,69;0,23;26,56;29,35;39,64;0,54;369001,3125;63;2,72740421912812;0;0;-1648;1190,896484375;18,5758838653564;15,5364151000977;665,780487060547;3308;6371;0;0;311;8012;7970;3967;1504;0;0,0729320701997558
19.10.2012 15:13:36;257;1191,41394042969;3,34;0,22;26,66;29,44;39,8;0,55;369729,0625;63;2,72518747012741;0;0;-1645;1190,89739990234;18,5758838653564;15,5364151000977;665,780517578125;3289;6356;0;0;311;8012;7970;3967;1504;0;0,0733846598809423
19.10.2012 15:13:37;257;1198,37591552734;3,08;0,2;26,5;29,56;40,11;0,55;369441,25;63;2,72287029226038;0;0;-1644;1200,17730712891;18,5758838653564;15,5364151000977;676,196899414063;3281;6348;0;0;311;8012;7970;3967;1504;0;0,0738336219761044
19.10.2012 15:13:38;257;1203,76684570313;2,76;0,19;26,33;29,73;40,43;0,55;370484,25;63;2,72066012403237;0;0;-1642;1205,55895996094;18,5758838653564;15,5364151000977;682,273132324219;3294;6363;0;0;311;8012;7970;3967;1504;0;0,0741585905113529
19.10.2012 15:13:39;257;1212,18664550781;2,56;0,2;25,65;29,89;41,15;0,56;370100,6875;63;2,7184271405384;0;0;-2147483648;1212,18664550781;18,5758838653564;15,5364151000977;689,796051025391;3282;6351;0;0;311;8012;7970;3967;1504;0;0,0743461096535172
19.10.2012 15:13:40;257;1209,38409423828;2,38;0,21;25,22;30,06;41,58;0,56;370202,109375;63;2,71611137262612;0;0;-1635;1209,38409423828;18,5758838653564;15,5364151000977;683,719818115234;3313;6378;0;0;311;8012;7970;3967;1504;0;0,0744386081764379
19.10.2012 15:13:41;257;1189,59692382813;2,2;0,2;25,06;30,17;41,81;0,56;370153,609375;63;2,71385395564048;0;0;-2147483648;1189,59692382813;18,5758838653564;15,5364151000977;661,729705810547;3371;6436;0;0;311;8012;7970;3967;1504;0;0,0745749377265693
